Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards,Team,Season
1.0,Dorian Finney-Smith,28.0,PF,80,80,2644,0,0,33,65,2,4.9,3.8,41,11,80,10,36,5,364,7,24,,DAL,2022
2.0,Jalen Brunson,25.0,SG,79,61,2524,35,61,5,0,0,4.4,2.3,71,29,60,14,83,44,945,26,38,,DAL,2022
3.0,Luka DonÄiÄ,22.0,PG,65,65,2301,80,19,0,0,0,3.6,0.2,187,67,59,18,216,5,1381,55,44,"MVP-5,AS,NBA1",DAL,2022
4.0,Reggie Bullock,30.0,SF,68,37,1902,0,11,65,24,0,7.4,7.4,24,6,44,4,11,5,200,4,16,,DAL,2022
5.0,Dwight Powell,30.0,C,82,71,1798,0,0,0,0,100,2.9,-1.2,19,13,123,28,105,18,232,44,25,,DAL,2022
6.0,Maxi Kleber,30.0,PF,59,21,1450,0,0,0,53,48,4.1,0.8,12,11,76,14,21,20,172,5,14,6MOY-11,DAL,2022
7.0,Tim Hardaway Jr.,29.0,SG,42,20,1245,0,50,48,2,0,1.3,-3.3,17,12,26,1,43,13,220,9,18,,DAL,2022
8.0,Josh Green,21.0,SG,67,3,1039,1,43,55,1,0,3.5,-0.1,29,4,51,9,20,17,194,7,18,,DAL,2022
9.0,Kristaps PorziÅÄ£is,26.0,PF,34,34,1002,0,0,0,39,61,2.0,-2.1,19,19,35,11,66,1,164,10,18,,DAL,2022
10.0,Frank Ntilikina,23.0,SG,58,5,685,6,83,11,0,0,4.5,1.1,24,2,29,5,10,8,160,2,10,,DAL,2022
11.0,Spencer Dinwiddie,28.0,PG,23,7,650,98,3,0,0,0,5.7,2.6,22,4,18,3,56,8,220,14,14,,DAL,2022
12.0,Sterling Brown,26.0,SG,49,3,628,0,15,58,28,0,1.8,-2.1,9,9,26,2,6,1,83,1,13,,DAL,2022
13.0,Trey Burke,29.0,PG,42,0,441,100,0,0,0,0,-1.3,-5.4,15,7,21,3,8,4,135,0,6,,DAL,2022
14.0,Marquese Chriss,24.0,PF,34,0,346,0,0,2,31,67,-4.0,-8.3,4,3,36,9,14,2,42,3,20,,DAL,2022
15.0,DÄvis BertÄns,29.0,PF,22,0,306,0,0,0,68,32,11.6,8.8,4,0,13,1,3,2,38,1,3,,DAL,2022
16.0,Willie Cauley-Stein,28.0,C,18,2,177,0,0,0,0,100,5.2,1.7,2,2,11,2,1,0,23,0,6,,DAL,2022
17.0,Moses Brown,22.0,C,26,1,169,0,0,0,2,98,0.6,-3.1,1,2,14,6,18,0,2,3,5,,DAL,2022
18.0,Theo Pinson,26.0,SF,19,0,148,0,9,47,44,0,-11.1,-15.2,5,0,5,0,3,0,40,0,0,,DAL,2022
19.0,Boban MarjanoviÄ,33.0,C,23,0,128,0,0,0,0,100,15.7,12.6,2,7,12,3,11,1,8,4,5,,DAL,2022
20.0,Brandon Knight,30.0,PG,5,0,65,83,17,0,0,0,-8.3,-12.1,2,0,2,1,0,1,20,0,2,,DAL,2022
21.0,Carlik Jones,24.0,PG,3,0,19,100,0,0,0,0,-35.5,-39.3,2,1,0,0,0,0,11,0,0,,DAL,2022
22.0,George King,28.0,SF,4,0,19,0,0,26,74,0,-60.0,-63.9,1,0,3,0,1,0,0,0,1,,DAL,2022
23.0,Eugene Omoruyi,24.0,SF,4,0,18,0,0,0,100,0,2.6,-1.0,0,0,1,0,1,0,4,0,0,,DAL,2022
24.0,Charlie Brown Jr.,24.0,SG,3,0,15,0,35,51,14,0,-86.4,-90.3,0,0,1,0,0,0,2,0,0,,DAL,2022
25.0,Isaiah Thomas,32.0,PG,1,0,13,100,0,0,0,0,-9.9,-13.5,0,0,0,0,0,0,8,0,0,,DAL,2022
26.0,Moses Wright,23.0,PF,3,0,13,0,16,59,25,0,-24.6,-28.3,0,0,0,0,2,0,3,1,0,,DAL,2022
27.0,JaQuori McLaughlin,24.0,PG,4,0,11,75,25,0,0,0,-41.8,-45.5,0,0,1,0,0,0,5,0,0,,DAL,2022
,Team Totals,,,82,82,19756,20,20,20,20,20,3.6,0.8,512,209,747,144,735,155,4676,196,300,,DAL,2022
